"","evangelical","attend","prayschool","literal","male","white","coldeg","repubid","age"
"18524",1,7,0,1,0,1,1,6,65
"18525",0,4,1,0,0,1,1,5,58
"18526",0,2,0,0,0,1,0,3,20
"18527",0,0,1,0,1,0,0,2,37
"18528",0,1,0,0,0,0,0,1,32
"18529",1,8,0,0,1,1,1,5,58
"18530",0,1,1,0,0,0,0,3,43
"18531",0,0,0,0,1,1,1,3,57
"18532",0,3,0,0,0,1,1,1,74
"18533",0,3,0,0,1,0,1,4,67
"18534",0,3,1,0,1,1,1,0,27
"18535",1,5,0,0,0,1,0,3,55
"18536",0,2,0,0,1,0,0,4,45
"18537",1,0,0,0,0,0,0,0,42
"18538",0,0,0,1,0,0,0,3,21
"18539",0,3,0,0,1,1,0,5,28
"18540",0,2,0,1,1,1,1,3,47
"18541",0,0,0,0,0,1,0,0,25
"18542",0,2,1,0,1,1,1,1,71
"18543",0,0,0,0,0,0,0,2,46
"18544",0,2,0,0,0,1,0,5,26
"18545",0,8,1,1,1,1,1,3,71
"18546",0,0,0,0,0,1,0,6,65
"18547",0,0,0,0,1,0,0,4,35
"18548",0,0,0,1,1,1,0,1,62
"18549",0,0,0,1,0,1,0,6,88
"18550",1,7,0,1,1,1,1,4,37
"18551",0,7,0,0,0,1,1,5,46
"18552",1,7,1,0,0,1,1,5,55
"18553",0,2,0,0,0,1,1,3,48
"18554",0,2,1,0,0,1,0,5,36
"18555",0,1,0,0,1,1,0,4,25
"18556",0,0,1,0,1,0,1,4,37
"18557",1,5,1,0,0,1,0,4,59
"18558",0,0,1,0,0,1,1,2,61
"18559",0,7,0,0,1,1,0,1,61
"18560",0,3,1,0,0,1,0,5,25
"18561",1,2,1,0,1,1,1,0,63
"18562",0,0,0,0,0,1,0,1,54
"18563",1,7,0,1,1,1,0,1,39
"18564",0,2,0,0,0,1,0,6,69
"18565",1,7,0,1,0,1,0,3,28
"18566",0,7,0,1,0,1,0,6,29
"18567",0,0,0,0,0,1,0,6,85
"18568",0,0,0,0,0,0,0,2,31
"18569",0,7,1,0,0,1,1,2,34
"18570",0,7,1,0,0,1,0,2,37
"18571",0,7,0,0,0,0,0,3,46
"18572",0,0,1,0,0,0,1,1,30
"18573",0,0,0,0,0,1,0,3,75
"18574",0,3,0,0,1,0,0,3,55
"18575",0,0,1,0,1,1,1,2,48
"18576",0,3,0,0,1,1,0,5,82
"18577",0,0,1,0,1,1,0,1,53
"18578",1,8,0,1,0,1,0,3,32
"18579",0,3,0,0,0,0,0,2,32
"18580",1,7,0,1,0,1,0,3,31
"18581",0,0,0,0,0,0,0,5,25
"18582",0,4,1,1,0,0,0,3,44
"18583",0,0,0,0,1,1,0,3,54
"18584",0,4,0,0,0,1,0,0,30
"18585",1,8,1,1,1,1,0,6,76
"18586",0,0,0,0,1,0,1,3,48
"18587",0,2,0,1,1,1,0,3,33
"18588",0,4,0,0,1,1,0,3,26
"18589",0,1,1,0,1,0,0,3,26
"18590",1,7,1,1,0,1,0,1,18
"18591",0,2,1,0,1,1,0,1,61
"18592",0,7,0,0,1,1,0,6,57
"18593",0,2,1,0,0,1,1,5,36
"18594",0,0,0,0,1,1,0,4,33
"18595",0,5,0,0,0,0,0,3,50
"18596",0,7,0,0,0,1,0,3,65
"18597",0,0,0,0,0,1,0,4,50
"18598",0,5,0,0,0,1,0,3,48
"18599",0,7,0,1,1,0,0,1,80
"18600",1,8,0,1,0,1,0,4,80
"18601",1,8,0,1,0,1,0,5,70
"18602",1,0,0,0,0,1,0,0,76
"18603",0,2,0,0,0,1,0,1,69
"18604",1,7,0,1,1,1,1,5,47
"18605",0,0,1,0,1,1,0,0,68
"18606",0,3,0,0,0,1,0,5,79
"18607",0,3,0,0,0,1,1,6,67
"18608",0,1,0,0,0,1,0,1,62
"18609",0,0,1,0,0,1,0,2,58
"18610",0,2,0,0,0,1,0,1,19
"18611",0,0,1,0,1,1,1,1,35
"18612",0,0,1,1,0,1,0,5,36
"18613",0,1,0,0,1,1,0,1,86
"18614",0,1,0,0,0,1,0,5,63
"18615",0,0,0,0,1,1,0,1,22
"18616",0,0,1,0,0,1,0,1,23
"18617",0,1,1,0,0,1,0,1,19
"18618",0,0,0,0,0,1,1,1,51
"18619",0,0,0,1,1,1,0,3,82
"18620",0,0,1,0,1,1,0,3,27
"18621",0,0,0,0,1,1,0,4,68
"18622",0,1,1,0,0,1,0,1,23
"18623",0,2,0,0,1,1,0,3,38
"18624",0,7,0,0,0,1,1,1,65
"18625",0,2,0,0,1,1,0,4,72
"18626",0,0,0,0,1,1,0,1,80
"18627",0,0,0,0,0,1,0,2,34
"18628",0,7,0,1,1,0,0,0,56
"18629",0,7,0,1,0,0,0,1,57
"18630",1,6,1,0,1,1,1,6,61
"18631",0,2,0,0,1,0,0,2,53
"18632",1,0,0,0,1,1,0,4,79
"18633",1,7,1,0,0,1,0,1,46
"18634",1,7,1,1,0,1,0,4,45
"18635",1,5,0,0,0,1,0,3,50
"18636",0,0,1,1,1,1,0,6,63
"18637",0,2,0,0,0,1,0,1,38
"18638",0,7,0,1,0,0,0,4,51
"18639",0,4,1,0,0,1,1,3,62
"18640",0,7,0,0,1,1,0,2,47
"18641",0,2,1,0,0,1,0,3,29
"18642",0,0,1,0,0,1,0,0,37
"18643",0,0,1,0,1,1,0,1,39
"18644",0,0,0,0,0,1,1,0,46
"18645",0,2,0,1,1,1,0,1,55
"18646",0,0,1,0,1,1,0,0,27
"18647",0,0,0,1,0,1,0,2,45
"18648",0,0,1,0,0,1,0,3,71
"18649",0,1,0,0,0,1,0,3,74
"18650",0,3,1,0,0,1,0,0,18
"18651",0,0,0,0,0,1,0,2,67
"18652",0,0,0,0,1,1,0,2,49
"18653",1,2,1,1,1,1,0,6,74
"18654",0,6,1,0,1,1,0,1,67
"18655",0,4,0,0,0,1,0,3,35
"18656",0,7,1,0,1,1,0,1,36
"18657",0,4,0,1,0,1,0,4,58
"18658",0,7,1,0,0,1,0,2,21
"18659",1,2,0,0,1,1,0,3,21
"18660",1,7,0,1,0,1,1,5,43
"18661",0,4,1,1,1,1,0,2,41
"18662",0,6,0,0,1,1,0,1,44
"18663",0,0,0,1,0,1,0,0,51
"18664",0,0,0,1,1,1,0,3,22
"18665",0,7,0,1,0,1,0,3,30
"18666",0,4,1,0,1,1,0,5,18
"18667",0,3,0,1,0,0,0,3,73
"18668",0,0,0,0,0,1,0,3,38
"18669",0,5,0,1,1,1,0,0,87
"18670",1,6,0,1,0,0,0,3,39
"18671",0,3,0,0,0,0,0,1.74656852993833,74
"18672",0,0,1,0,0,1,0,3,31
"18673",0,0,1,0,1,1,0,5,37
"18674",0,0,0,0,0,1,0,3,31
"18675",0,2,1,0,1,1,0,6,24
"18676",1,7,0,1,1,1,1,3,32
"18677",1,7,1,1,1,1,1,6,50
"18678",0,0,1,0,0,1,0,3,20
"18679",1,5,0,1,0,1,0,6,71
"18680",0,3,1,0,0,1,1,6,88
"18681",0,5,0,0,0,1,0,3,24
"18682",0,8,0,1,0,0,0,3,56
"18683",0,7,1,0,1,1,1,2,56
"18684",0,2,1,0,0,1,1,1,49
"18685",0,0,0,0,1,1,0,6,48
"18686",1,4,0,0,1,1,0,1,59
"18687",0,3.26471028597095,0,0,0,1,0,4,82
"18688",0,8,0,1,0,1,0,5,65
"18689",1,8,0,1,0,0,0,5,79
"18690",1,7,1,0,1,1,0,5,49
"18691",1,8,0,1,0,1,0,1,36
"18692",1,8,0,1,1,0,1,4,55
"18693",0,0,0,0,1,1,0,2,59
"18694",0,4,1,0,0,1,1,0,52
"18695",0,0,1,0,0,1,1,0,74
"18696",0,4,0,0,1,1,1,5,33
"18697",0,3,1,0,1,1,1,3,44
"18698",1,7,0,1,0,1,1,6,48
"18699",0,5,0,1,0,1,0,6,32
"18700",0,3,0,0,0,1,1,2,39
"18701",0,3,0,0,0,0,1,1,39
"18702",0,7,0,0,0,1,1,6,54
"18703",0,2,0,0,0,1,1,1,71
"18704",1,7,0,1,0,0,0,1,35
"18705",1,8,0,1,1,0,0,6,38
"18706",1,3,0,0,0,1,0,1,52
"18707",1,5,0,1,0,1,0,1,73
"18708",1,7,0,1,0,1,0,6,75
"18709",0,7,0,1,0,0,0,1,89
"18710",1,4,0,0,1,1,0,5,46
"18711",1,7,0,1,0,1,0,5,37
"18712",1,0,0,1,0,1,0,6,84
"18713",1,2,0,1,0,1,0,6,55
"18714",1,4,0,1,1,1,0,3,73
"18715",0,3,0,1,1,1,0,6,41
"18716",0,1,0,1,0,1,0,1,51
"18717",1,4,0,0,1,1,0,6,65
"18718",0,0,0,0,1,1,0,3,58
"18719",1,2,0,1,0,1,0,0,71
"18720",1,4,0,0,0,1,0,5,32
"18721",1,3,0,0,0,0,0,1,43
"18722",1,5,0,1,0,1,0,3,28
"18723",1,1,1,0,0,1,0,3,46
"18724",1,8,0,1,0,1,0,3,49
"18725",1,7,0,1,0,1,0,1,75
"18726",0,5,0,1,0,0,0,0,54
"18727",0,5,0,1,0,0,0,1,52
"18728",0,7,1,0,1,1,0,2,21
"18729",0,8,0,0,1,0,1,5,32
"18730",1,8,0,1,0,1,0,5,36
"18731",1,8,0,1,0,1,0,6,80
"18732",0,7,0,0,0,1,0,3,54
"18733",1,2,0,0,1,1,0,3,63
"18734",0,8,0,1,1,1,0,6,53
"18735",0,0,0,0,0,1,0,3,62
"18736",1,1,0,1,0,1,0,4,61
"18737",1,8,0,1,0,1,0,2,75
"18738",0,0,0,1,1,1,0,1,65
"18739",0,4,0,1,0,1,0,6,70
"18740",0,0,0,0,1,1,0,2,78
"18741",1,8,0,1,0,1,0,4,35
"18742",0,3,0,0,1,1,0,6,70
"18743",1,6,0,0,0,1,0,5,32
"18744",1,7,0,0,1,1,0,6,78
"18745",1,6,0,1,0,1,0,3,86
"18746",0,0,0,0,1,1,0,1,59
"18747",0,0,0,0,1,1,0,3,27
"18748",1,1,0,1,1,1,0,4,60
"18749",0,0,0,0,0,1,0,2,23
"18750",1,8,0,1,1,1,0,2,61
"18751",1,5,1,1,1,1,0,1,65
"18752",0,0,0,1,1,1,0,2,51
"18753",0,1,0,0,1,1,0,5,38
"18754",1,7,0,1,1,1,1,3,39
"18755",0,0,0,0,0,1,0,3,25
"18756",0,3,0,0,1,1,0,3,33
"18757",0,0,0,0,1,1,1,1,30
"18758",0,0,1,0,1,0,0,4,30
"18759",1,8,0,0,1,1,1,5,36
"18760",0,0,1,0,1,1,0,3,35
"18761",1,8,0,1,0,0,0,3,23
"18762",0,3,1,0,1,1,1,2,27
"18763",1,2,0,0,1,1,0,0,75
"18764",0,0,0,0,0,1,1,4,31
"18765",1,8,0,1,0,0,1,1,41
"18766",0,1,0,0,1,1,0,5,71
"18767",0,7,0,0,0,1,0,3,80
"18768",0,0,0,0,0,1,0,3,33
"18769",0,7,1,0,1,1,0,0,37
"18770",1,5,0,0,1,1,1,5,44
"18771",1,7,0,1,0,1,1,5,33
"18772",1,0,0,1,0,0,0,3,45
"18773",1,2,0,0,0,1,0,4,25
"18774",0,3,0,0,0,1,1,1,26
"18775",0,0,1,0,1,1,0,2,36
"18776",1,6,0,1,1,1,0,1,86
"18777",0,0,0,1,0,1,0,1,72
"18778",0,5,0,0,0,0,0,1,36
"18779",0,0,0,1,1,1,0,3,64
"18780",0,6,0,1,0,0,0,0,49
"18781",0,6,1,0,0,1,0,1,87
"18782",1,7,0,0,0,0,0,3,52
"18783",0,4,1,0,0,0,0,3,24
"18784",1,4,0,0,1,1,0,1,61
"18785",0,1,0,0,0,0,0,0,32
"18786",0,3,1,0,1,1,0,5,42
"18787",0,8,0,0,0,1,0,0,89
"18788",1,7,0,1,0,1,0,6,59
"18789",0,2,0,0,1,1,0,3,73
"18790",1,6,0,1,0,1,0,6,70
"18791",0,3,1,0,1,1,0,5,48
"18792",1,0,1,0,0,1,0,5,21
"18793",1,2,0,0,0,1,0,3,26
"18794",1,8,0,1,0,1,0,5,74
"18795",0,1,0,0,1,1,0,3,68
"18796",0,5,1,0,0,1,1,0,69
"18797",1,6,0,1,0,1,0,2,59
"18798",0,2,1,0,1,1,0,1,56
"18799",0,4,0,0,1,1,1,0,60
"18800",1,2,0,0,0,1,0,2,54
"18801",0,2,0,0,0,1,0,3,34
"18802",0,2,0,0,0,1,0,5,35
"18803",1,7,0,0,0,1,1,6,61
"18804",0,6,1,0,1,1,1,1,79
"18805",0,6,1,1,0,1,0,0,78
"18806",0,1,0,0,0,1,0,3,33
"18807",0,3,0,0,1,1,0,3,39
"18808",1,7,0,0,1,1,0,0,36
"18809",0,3,0,0,0,1,0,2,32
"18810",0,5,0,0,0,1,0,0,74
"18811",1,0,0,0,0,1,0,1,61
"18812",0,1,1,0,1,1,1,2,29
"18813",1,7,0,1,1,1,1,6,32
"18814",1,4,0,0,0,1,0,3,32
"18815",1,5,0,0,0,1,0,0,29
"18816",0,0,0,0,0,1,1,3,46
"18817",1,3,0,0,0,1,0,1,28
"18818",1,7,0,1,1,1,1,4,47
"18819",0,0,0,0,1,1,0,1,26
"18820",0,7,0,0,0,1,0,6,79
"18821",0,7,1,1,0,1,1,6,39
"18822",0,3,0,0,0,1,0,3,79
"18823",0,2,1,0,0,1,0,1,57
"18824",0,0,0,0,1,1,0,4,49
"18825",0,7,0,1,0,1,1,6,82
"18826",0,7,0,1,1,1,0,5,55
"18827",0,0,0,0,1,1,0,0,51
"18828",1,7,0,0,1,1,0,0,73
"18829",0,7,1,1,1,1,1,6,78
"18830",0,3.26471028597095,1,0,0,1,1,3,60
"18831",0,5,0,0,1,1,0,0,62
"18832",1,7,0,1,0,1,0,3.57625340885253,65
"18833",1,1,1,1,0,1,0,4,44
"18834",0,5,1,1,0,0,0,3,20
"18835",1,1,0,1,0,1,0,4,62
"18836",1,7,0,1,1,1,1,6,55
"18837",0,7,1,0,1,1,1,5,71
"18838",1,7,0,1,1,1,0,0,71
"18839",1,5,1,0,0,1,1,2,33
"18840",1,5,0,1,0,1,0,0,56
"18841",1,8,0,1,0,1,0,2,44
"18842",1,2,0,0,0,1,0,0,51
"18843",0,0,0,1,1,1,0,3,64
"18844",1,2,0,1,1,1,0,1,76
"18845",1,4,0,1,1,1,0,3,54
"18846",1,1,0,0,0,1,0,0,56
"18847",0,7,0,0,1,1,0,1,89
"18848",1,2,0,1,0,1,0,6,36
"18849",0,6,0,0,0,1,1,5,87
"18850",1,8,0,1,0,1,0,3,44
"18851",1,1,0,0,1,1,0,0,26
"18852",1,7,0,1,0,1,1,4,25
"18853",1,7,0,1,0,0,0,0,60
"18854",0,5,0,0,0,0,0,0,47
"18855",1,7,0,1,0,1,0,5,74
"18856",0,4,0,0,0,0,1,1,28
"18857",1,8,0,1,0,0,0,0,54
"18858",0,7,0,0,0,0,1,0,66
"18859",0,4,0,1,1,0,0,0,66
"18860",1,6,0,1,0,1,0,3,31
"18861",0,5,0,1,1,0,0,1,44
"18862",1,8,0,1,1,1,0,5,45
"18863",0,8,0,0,1,1,0,0,51
"18864",0,7,0,1,1,0,0,0,61
"18865",0,3,0,1,1,0,0,0,23
"18866",0,0,0,0,1,1,0,3,33
"18867",1,8,0,0,1,1,0,5,77
"18868",1,7,0,0,1,1,0,4,28
"18869",1,7,0,1,0,0,0,0,55
"18870",1,5,0,1,1,1,0,0,56
"18871",0,5,0,1,1,0,0,4,29
"18872",1,4,0,0,0,1,0,5,19
"18873",1,4.95271183169272,0,1,0,1,0,4,61
"18874",1,7,0,1,1,0,0,3,31
"18875",0,0,0,1,0,0,0,3,25
"18876",0,7,0,1,1,1,0,1,68
"18877",0,5,0,1,0,0,0,0,62
"18878",0,7,0,0,1,1,1,4,56
"18879",0,5,0,0,0,0,0,0,52
"18880",0,6,0,1,0,0,0,6,39
"18881",0,5,1,1,0,0,0,0,57
"18882",0,5,0,0,0,0,0,0,65
"18883",1,7,0,1,0,1,0,2,24
"18884",0,3,0,1,0,0,0,0,43
"18885",1,0,1,0,1,1,0,2,23
"18886",0,4,0,0,0,0,0,0,57
"18887",0,4,0,1,0,0,0,3,39
"18888",0,4,1,1,0,0,0,6,21
"18889",1,0,0,0,0,1,0,3,67
"18890",1,8,0,1,0,1,0,6,66
"18891",1,2,0,0,0,1,0,5,23
"18892",0,0,0,1,0,0,0,0,41
"18893",1,7,0,1,0,1,0,5,48
"18894",1,4.95271183169272,0,0,0,1,1,4,41
"18895",0,7,0,1,1,0,0,0,61
"18896",1,7,0,1,0,1,0,1,56
"18897",0,7,0,1,0,0,0,1,34
"18898",0,0,1,0,1,1,0,5,56
"18899",0,3,0,0,1,1,0,5,47
"18900",0,3,1,0,0,1,0,3,44
"18901",0,0,0,0,1,1,0,3,30
"18902",1,3,0,1,1,1,0,6,73
"18903",1,7,0,1,0,1,0,3,81
"18904",0,2,0,0,0,1,1,5,70
"18905",0,0,1,0,1,1,0,3,33
"18906",0,5,0,0,0,1,0,1,21
"18907",1,7,0,1,1,1,0,3,39
"18908",0,0,0,0,1,1,1,0,65
"18909",0,2,0,1,1,1,1,2,34
"18910",1,7,0,1,0,1,0,0,73
"18911",0,1,0,1,0,1,1,3,32
"18912",0,2,0,0,0,1,0,1,44
"18913",0,7,0,1,1,1,0,2,66
"18914",1,1,0,0,0,0,0,3,30
"18915",0,8,1,0,0,1,0,3,31
"18916",0,0,1,0,1,0,0,2,21
"18917",0,2,0,1,1,1,0,6,50
"18918",0,2,0,1,0,0,0,1,49
"18919",1,7,0,1,1,1,0,6,71
"18920",0,0,0,0,1,1,0,3,53
"18921",0,5,0,0,0,1,1,1,58
"18922",0,0,1,0,1,1,1,0,40
"18923",0,2,1,0,0,1,1,2,45
"18924",1,4,0,0,0,1,0,3,62
"18925",0,4,0,1,0,1,1,5,28
"18926",0,1,1,0,1,1,0,4,74
"18927",0,2,0,0,1,1,0,4,60
"18928",0,2,1,0,1,1,1,0,42
"18929",0,0,0,0,0,1,1,3,36
"18930",1,2,1,1,0,1,1,1,50
"18931",0,1,0,0,1,1,1,0,63
"18932",0,0,0,0,0,1,0,3,20
"18933",0,2,0,0,1,1,0,5,71
"18934",1,4,0,0,1,0,0,1,50
"18935",0,1,1,0,0,1,0,3,23
"18936",0,2,1,0,0,1,1,0,65
"18937",0,0,0,0,1,1,0,3,60
"18938",0,1,1,1,0,1,0,6,69
"18939",0,1,0,0,1,1,0,5,78
"18940",0,0,0,0,0,0,0,3,25
"18941",0,8,0,0,0,0,1,1,61
"18942",0,7,0,0,0,0,0,0,53
"18943",0,7,0,0,1,1,0,4,48
"18944",0,5,0,0,0,0,0,3,37
"18945",0,0,0,0,1,0,0,2,22
"18946",0,0,0,0,1,1,1,5,53
"18947",0,7,0,0,0,1,1,5,26
"18948",1,3,0,0,1,1,0,6,59
"18949",0,3,0,0,0,1,1,5,56
"18950",0,4,0,0,0,1,1,3,74
"18951",0,1,0,0,0,1,1,6,56
"18952",0,3,0,1,1,1,0,6,63
"18953",0,3,1,0,1,1,1,2.82677301890064,34
"18954",0,0,0,0,0,1,0,3,37
"18955",0,3,0,0,0,0,0,3,30
"18956",0,7,0,1,0,0,0,3,43
"18957",0,0,0,1,1,1,0,3,56
"18958",0,3,0,1,1,1,0,3,69
"18959",0,0,0,0,0,1,0,1,40
"18960",0,2,1,0,0,1,1,3,25
"18961",0,0,0,0,1,1,1,6,56
"18962",1,8,0,0,0,0,0,1,51
"18963",0,0,0,0,1,1,0,3,46
"18964",1,5,0,1,1,1,0,4,51
"18965",1,8,0,0,0,0,0,1,39
"18966",0,7,0,1,0,0,0,3,30
"18967",0,0,1,0,0,1,0,4,36
"18968",0,6,0,0,0,1,0,1,42
"18969",0,2,0,0,1,0,0,1,38
"18970",0,4,0,0,0,1,0,0,38
"18971",0,0,0,0,0,0,1,2,28
"18972",0,2,0,0,1,1,0,3,35
"18973",0,8,1,0,1,1,1,5,57
"18974",0,2,0,0,1,1,0,2,50
"18975",0,0,0,0,1,1,1,2,54
"18976",0,1,1,0,0,1,1,3,37.9033457249071
"18977",0,6,0,1,0,1,1,2,61
"18978",0,2,1,0,0,1,1,5,54
"18979",0,3,0,0,1,1,1,2.82677301890064,47
"18980",0,7,0,0,1,0,0,1,53
"18981",0,7,0,0,0,0,0,3,37
"18982",0,8,1,0,0,0,0,3,38
"18983",0,0,1,0,1,1,0,4,31
"18984",0,5,0,1,0,1,0,5,69
"18985",0,4,0,0,1,1,1,1,35
"18986",0,5,1,0,0,1,1,4,61
"18987",0,7,0,0,1,1,0,6,80
"18988",0,4,0,1,1,1,0,3,59
"18989",0,0,0,0,1,1,0,2,26
"18990",0,7,0,0,0,1,1,6,50
"18991",0,2,0,1,0,0,0,0,43
"18992",0,0,0,0,1,1,0,5,30
"18993",0,2,0,1,1,1,0,1,59
"18994",0,0,0,0,0,1,0,1,32
"18995",0,5,0,0,1,0,0,1,32
"18996",0,0,1,0,0,1,1,3,52
"18997",0,2,0,0,1,1,1,0,42
"18998",0,1,0,0,1,0,0,0,29
"18999",0,5,0,0,0,1,0,3,81
"19000",0,1,1,0,1,0,1,5,51
"19001",0,5,1,0,0,0,1,0,24
"19002",0,7,0,1,0,1,0,5,63
"19003",0,1,0,0,0,1,1,1,44
"19004",0,5,0,0,0,1,1,6,56
"19005",0,0,0,0,0,0,1,0,43
"19006",0,0,0,0,1,1,1,1,51
"19007",0,1,1,0,0,0,1,2,32
"19008",0,0,0,0,0,0,1,1,47
"19009",0,4,0,0,0,0,1,2,47
"19010",0,3,1,0,1,0,1,3,34
"19011",0,0,0,0,1,1,1,0,69
"19012",0,3,0,0,0,1,1,5,65
"19013",0,3,0,0,1,1,1,3,57
"19014",0,2,0,0,1,1,1,5,24
"19015",0,0,0,0,1,1,0,6,32
"19016",0,5,0,0,1,1,0,2,51
"19017",0,0,0,0,0,1,1,0,66
"19018",0,2,0,0,0,1,1,3,51
"19019",0,0,1,0,1,1,1,3,27
"19020",0,2,0,0,0,1,1,0,39
"19021",0,1,0,0,0,0,1,3,41
"19022",0,2,0,0,1,1,1,1,54
"19023",0,3,0,0,0,1,1,0,58
"19024",0,0,0,0,1,0,0,3,43
"19025",0,4,1,0,0,0,0,2,55
"19026",0,0,0,1,1,0,0,2,51
"19027",0,0,0,1,0,0,0,2,40
"19028",0,2,0,1,0,0,0,2,35
"19029",0,0,1,0,1,0,0,3,43
"19030",0,2,0,1,0,0,0,1,36
"19031",0,2,1,0,0,0,0,0,30
"19032",0,2,0,0,1,0,0,1,56
"19033",0,4,0,0,1,0,1,1,41
"19034",0,3,0,0,1,1,0,0,25
"19035",0,8,0,0,0,0,0,3,48
"19036",0,7,1,0,1,1,0,5,45
"19037",1,6,0,1,0,0,0,3,72
"19038",0,3,0,0,0,0,1,0,27
"19039",0,0,1,0,0,1,0,3,24
"19040",0,3,0,1,0,0,0,1,40
"19041",0,6,0,1,0,0,0,1,26
"19042",1,7,1,1,0,0,0,1,28
"19043",1,8,0,1,0,0,0,2,37
"19044",0,5,0,0,0,0,1,1.74656852993833,44.0891923300407
"19045",0,7,0,1,1,0,0,0,62
"19046",1,7,0,1,0,0,0,0,43
"19047",0,0,1,0,1,1,1,2,32
"19048",0,7,0,1,0,0,0,0,65
"19049",0,0,1,0,0,1,1,2,32
"19050",0,7,1,0,1,1,1,2,51
"19051",0,0,1,0,1,1,1,3,41
"19052",1,7,0,0,1,1,1,6,81
"19053",1,8,0,0,0,1,1,1,74
"19054",0,0,1,0,1,1,1,4,42
"19055",0,7,0,0,1,1,1,5,45
"19056",1,7,0,1,1,0,1,3,23
"19057",0,0,0,1,1,0,0,3,26
"19058",0,7,0,0,0,0,0,3,29
"19059",0,0,0,0,1,0,0,2,28
"19060",0,5,1,0,0,1,1,1,60
"19061",1,7,1,1,0,1,1,2,35
"19062",0,2,1,0,0,0,1,0,38
"19063",0,0,1,0,1,0,1,0,30
"19064",0,2.39943208707998,1,0,1,0,1,1.74656852993833,44
"19065",0,0,0,0,0,1,1,2,58
"19066",0,2,0,0,1,1,1,2,41
"19067",0,1,0,0,0,1,1,1,61
"19068",0,4,0,0,0,1,1,0,56
"19069",0,7,0,1,0,1,1,1,79
"19070",0,0,0,0,1,1,0,1,32
"19071",0,1,1,0,0,1,1,3,68
"19072",0,0,0,0,0,1,0,2,89
"19073",0,0,0,0,1,0,1,5,38
"19074",0,2.39943208707998,0,0,0,0,1,1.74656852993833,29
"19075",1,7,0,0,1,0,1,0,77
"19076",0,3,0,0,1,0,0,0,47
"19077",0,2,0,0,1,0,1,2,53
"19078",0,5,0,1,0,0,0,0,54
"19079",1,7,0,0,0,0,1,0,64
"19080",1,7,1,1,0,1,1,2,62
"19081",0,2,1,0,0,1,1,1,30
"19082",0,5,1,0,1,1,1,6,61
"19083",0,0,1,0,1,1,1,3,63
"19084",0,3,0,1,1,1,1,1,41
"19085",0,0,1,0,0,0,1,3,57
"19086",0,0,1,0,0,1,0,5,29
"19087",0,0,0,0,1,1,1,6,40
"19088",0,1,1,0,1,1,0,3,21
"19089",1,5,0,0,1,1,0,3,55
"19090",0,5,0,0,0,1,0,6,81
"19091",1,5,0,0,0,1,1,1,38
"19092",0,3,0,0,1,1,0,3,37
"19093",0,0,0,0,0,1,1,0,45
"19094",1,5,0,1,0,0,1,2,37
"19095",0,3.26471028597095,0,0,1,0,1,3,55
"19096",0,0,0,0,0,1,1,3,74
"19097",0,3,0,0,0,1,1,1,84
"19098",0,0,0,0,1,1,0,3,54
"19099",0,2,0,0,1,0,0,3,23
"19100",0,8,0,1,0,0,0,0,25
"19101",0,0,1,0,0,1,0,0,81
"19102",0,3,0,0,1,1,0,4,48
"19103",0,4,0,0,1,1,0,6,46
"19104",0,7,0,0,1,0,0,1,51
"19105",0,7,0,1,0,0,0,0,86
"19106",0,0,0,1,1,0,0,0,54
"19107",0,0,0,0,0,1,0,3,45
"19108",0,2,0,0,0,1,1,2,75
"19109",0,2,1,0,1,1,0,2,23
"19110",0,7,0,0,0,1,0,0,63
"19111",0,7,0,1,0,1,0,2,82
"19112",0,1,0,0,0,1,0,3,50
"19113",0,7,0,0,1,1,1,5,83
"19114",0,0,1,0,1,1,1,0,67
"19115",0,2,0,0,0,1,0,4,84
"19116",0,2,0,0,0,0,1,0,59
"19117",0,0,0,0,0,1,1,0,45
"19118",0,0,0,0,1,1,0,5,55
"19119",0,2,0,0,0,1,1,5,62
"19120",0,0,1,0,0,1,0,3,77
"19121",0,0,1,0,1,1,1,2,46
"19122",0,0,0,0,1,1,0,3,59
"19123",0,2,0,0,0,0,0,2,20
"19124",1,5,0,0,1,1,1,0,63
"19125",0,0,0,0,0,1,1,5,71
"19126",0,0,1,0,1,0,0,2,37
"19127",0,1,1,0,0,1,0,3,27
"19128",0,2,0,0,0,1,0,3,26
"19129",0,0,0,0,1,1,0,2,46
"19130",1,8,0,1,0,1,0,3,56
"19131",0,7,0,0,0,0,0,1,45
"19132",0,1,0,0,1,1,0,1,62
"19133",0,2,0,1,1,0,0,3,24
"19134",1,4,1,0,1,0,1,2,48
"19135",0,3,0,0,1,0,0,4,31
"19136",0,7,0,0,1,0,1,0,37
"19137",1,4,0,1,0,0,0,0,35
"19138",0,4,0,0,0,1,0,1,26
"19139",0,3,0,0,0,1,0,2,54
"19140",0,3,1,0,0,1,0,0,36
"19141",1,5,0,1,0,1,0,4,79
"19142",1,6,0,1,0,0,0,0,78
"19143",0,3,0,0,1,1,0,2,27
"19144",0,7,1,1,0,0,0,2,20
"19145",1,8,0,0,1,1,0,5,41
"19146",0,0,0,0,1,1,0,4,63
"19147",0,1,0,1,1,0,0,1,25
"19148",0,0,0,0,0,1,0,1,32
"19149",1,8,0,1,0,0,0,1,34
"19150",1,7,1,0,1,0,1,2,46
"19151",0,4,0,1,1,1,0,3,50
"19152",0,3,0,1,0,0,0,2,34
"19153",0,0,0,0,0,1,0,3,22
